id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,museum_abbr,musealia_mark,musealia_seria_nr,musealia_queue_nr,musealia_additional_nr,collection_mark,collection_queue_nr,collection_additional_nr,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
3182645,ETMM _ 7378 M 14:1/88:2,"Kutse, Karl Leinus, kutsekaardid",14.0,paber,,kultuur,,1962,1967,ei,  ,adressaat,"Leinus, Karl",,,,,,,,ETMM,_,7378.0,,,M,1.0,88:02:00,1.0,,1.0,,,rahuldav,,,kutse
2902687,ETMM _ 10820 Mo 10:1/18:40,"Kava,Sümfooniakontsert,Bach
Missa h -moll,dirl R.Matsov",10.0,paber,,kultuur,,22.02.1968,,ei,  ,dirigent,"Matsov, Roman",,,,,,,,ETMM,_,10820.0,,,Mo,1.0,18:40,1.0,,1.0,,,hea,,,kava
4218771,,,,,,,,,,,,,,,,,,,,,ETMM,_,6959.0,,,Af,1.0,M,1.0,,1.0,,,hea,,,plakat
1617693,AM _ 38443:1 K 14143:1,Tikutoos,14143.0,puit,,puidu- ja paberitööstus,linn Viljandi,,,,Eesti  ,,,,Tikutoosid,nimetus lähtedokumendil,,kõrgus,cm,"1,5",AM,_,38443.0,1.0,,K,1.0,,1.0,"Suitsupakid ostis Vahur Lõhmuse äi, Jaan Vaitmaa talongide eest 1990-1991. aastatel",1.0,,,hea,,Tikutoos on valgest papist ja risttahukakujuline; selle esiküljel on mustaga kujutatud mulgikuues ja torukübaraga meest; toosis on puidust tikud,pakend
2334524,AM _ 32444 A 592:196,Savinõu,592.0,savi,,,,,,,,,,,,,,,,,AM,_,32444.0,,,A,196.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1990-1997 aastatel,,,,hea,,"Ajaloomuuseumi 1996. a arheoloogiliste kaevamiste leiud (Lihula Piiskopilinnus, Lihula, Läänemaa)",arheoloogiline leid
3300322,ETMM _ 4868 Fk 7392/kl,"Mustlasparun, Estonia, 1912",7392.0,fotoemulsioon,,teater,,,,,  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,kujutise kõrgus,cm,13,ETMM,_,4868.0,,,Fk,,kl,1.0,Ajaloomuuseum andis Parikase Klaasnegatiivid Teatri- ja Muusikamuuseumile üle 10.11.1948,1.0,,,rahuldav,,,fotonegatiiv
2084015,ETMM _ 8741 M 9:2/28:1,Prelüüd B-duur. Prelüüd F-duur,9.0,paber,,muusika,,,,,  ,,,,,,käsikiri,,,,ETMM,_,8741.0,,,M,2.0,28:01:00,1.0,Mart Saare isikukogu M9,1.0,"V.R. poolt lisatud märge ""2 Prelüüdi (B, F)""","koltunud, rebenenud",rahuldav,,,käsikiri
3157302,ETMM _ 6458 T 34:2/36:4,Nukukavand lavastusele Inetu tüdruk Nukuteatris,34.0,paber,,teatrietendused,,1959,,ei,Eesti  Tallinn,seosorganisatsioon,SA NUKU,,,,tušš,lehe kõrgus,cm,"21,2",ETMM,_,6458.0,,,T,2.0,36:04:00,1.0,,1.0,,,hea,,R. Laidre,kavand/joonis/eskiis
2722313,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3239324,,,,,,kirjavahetus,,,,,Eesti  ,autor,"Aav, Evald",,,,käsitsi kirjutamine,dokumendi maht,leht,1,ETMM,_,7852.0,,,M,1.0,13:03,1.0,,1.0,,,rahuldav,,,paber
3359273,ETMM _ 12800:639 M 520:2/6:1,"Kannatlik künnimees, muusika Horre Zeiger, sõnad Heldur Karmo",520.0,paber,,laulusõnad,,,,,  ,teksti autor,"Karmo, Heldur",,,,käsitsi kirjutamine,dokumendi maht,leht,8,ETMM,_,12800.0,639.0,,M,2.0,06:01,1.0,"Horre Zeigeri dokumendid, fotod, partituurid, mis on kogutud levimuusika näituse projekti raames. Materjal omab muusikaloolist väärtust. Horre Zeigeri kogu on M 520. ",1.0,M520:2/6:1,,rahuldav,,partituur sõnadega,"käsikiri, noodid"
3482692,,,,,,dokumenteerimine,,10.12.1939,,ei,  ,seosorganisatsioon,Estonia Muusika Osakond,,,,,dokumendi maht,leht,8,ETMM,_,8630.0,,,Mo,1.0,16:06,1.0,,1.0,,,rahuldav,,"EMO segakoor, Estonia ja Riigi Ringhäälingu sümfoonia orkester, N. Loona, I. Uudelepp, R. Sildnik, V. Veikat, H. Schüts, T. Koha, K. Shypris, dirigent V. Nerep",dokument
4092977,ETMM _ 8279 Af 752:142/T,"iluplakat, muusikal: Kes usub, kes mitte; A. Liives. Estonia 1970",752.0,paber,,,,,,,,,,,,,trükkimine,laius,cm,58.5,ETMM,_,8279.0,,,Af,142.0,T,1.0,,1.0,,,hea,,sinise põhjaga iluplakat,plakat
3525819,ETMM _ 6402 M 7:1/158:2,Kiri Aliide Ungersonilt Juhan Simmile,7.0,paber,,kirjavahetus,,,,,  ,adressaat,"Simm, Juhan",,,,,dokumendi maht,leht,1,ETMM,_,6402.0,,,M,1.0,158:02:00,1.0,,1.0,,,rahuldav,,,kiri
4049751,AM _ PB 129:24,"Ajakiri Uus Talu, nr 3, 1934",129.0,paber,,põllumajandus,,1934,,ei,Eesti  ,,,,,,,,,,AM,_,,,,PB,24.0,,1.0,,1.0,,,määramata,,,ajakiri
2665885,,,,,,,,,,,,,,,,,,,,,AM,_,12784.0,,,F,,,1.0,,1.0,,,hea,,,foto
2734979,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,1.0,,1.0,,1.0,,,hea,,,foto
2844639,ETMM _ 8805 Mo 10:1/8:24,"Sümfooniakontserdi kava, 28. september 1958, dirigent Neeme Järvi",10.0,paber,,kontserdid,hoone - rajatis Estonia kontserdisaal,28.09.1958,,ei,Eesti  Tallinn,esineja,Eesti Riiklik Sümfooniaorkester,,,,trükkimine,,,,ETMM,_,8805.0,,,Mo,1.0,08:24,1.0,,1.0,,,hea,,,kava
2861021,ETMM _ 9437 Mo 10:1/11:4,"Kava,Sümfooniakontsert,dir. K.
Raudsepp, 1961",10.0,paber,,kultuur,,29.01.1961,,ei,  ,esineja,"Krumm, Hendrik",,,,,,,,ETMM,_,9437.0,,,Mo,1.0,11:04,1.0,,1.0,,,hea,,,kava
3910429,,,,,,koorilauluga tegelemine,,,,,Eesti  ,,,,,,,kõrgus,cm,"22,5",AM,,,,,R-,,,1.0,,1.0,,Lehed koltunud. Kaante servad kulunud.,rahuldav,,Trükitud H. Laakmanni kulu ja kirjadega.,raamat
2625135,,,,,,,,,,,,,,,,,,,,,AM,_,8903.0,121.0,,F,,,1.0,,1.0,,,hea,,,foto
3912552,,,,,,,,,,,,,,,,,,,,,ETMM,_,5659.0,,,Af,10.0,T,1.0,,1.0,,,hea,,Leonid Leonov. Esietendus 07.10.1957. Lavastaja Kulno Süvalep.,plakat
3971793,ETMM _ 11732 M 94:1/23:3,"Kava, Kaljuste, Heino-1975.aasta üldlaulupeo kava",94.0,paber,,"muusika, teater, tants",,juuli.75,,ei,  ,seosisik,"Kaljuste, Heino",,,,,,,,ETMM,_,11732.0,,,M,1.0,23:03,1.0,,1.0,,,rahuldav,,,kava
2723617,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3370425,ETMM _ 11457 M 159:1/645:13,"Foto, Karl Leichter, Laine Leichter tütre Epuga",159.0,fotopaber,,fotograafia,,1948,,ei,  ,seosisik,"Leichter, Karl",,,,,,,,ETMM,_,11457.0,,,M,1.0,645:13:00,1.0,,1.0,,,rahuldav,,,foto
2669608,AM P- 486,Laualehed: Eesti ja Euroopa Liit,486.0,paber,,riik ja ühiskond,,2000,,ei,Eesti  ,,,,,,,kõrgus,cm,"29,8",AM,,,,,P-,,,1.0,Euroopa Liidu teavitusmaterjalid. Üle antud Riigikantselei poolt.,1.0,"16 tk. 2000-2008. a. Mõõdud 29,8x21 cm.",,hea,,,väiketrükis
2653050,AM N 39436:4,"Tallinn, Mäekalda tänav. ",39436.0,hõbeželatiinemulsioon,,tänav,tänav Mäekalda,,,,Eesti  Tallinn,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,4.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2233976,AM Fm 315:149,"Filmi ""Indrek"" võtted",315.0,fotomaterjal>film,,pildistamine,,29.11.1974,21.11.1975,ei,Eesti  ,autor,"Poljakov, Jüri",,,,fotograafia>mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,AM,,,,,Fm,149.0,,1.0,"Osaliselt säilinud negatiivikogu Tallinnfilmi fotoarhiivist - kolme filmi kajastused: ""Indrek"", ""Ohtlikud mängud"" ja ""Värvilised unenäod"". Edastatud Filmimuuseumile Kinoliidu kaudu. 

",,6x6 kaadriformaadiga mustvalge negatiiv,,hea,,Töömoment: Mauruse kooli õpilased,fotonegatiiv
3231338,ETMM _ 8201 M 13:1/331:27,"Tervitused ja õnnetlused asutustelt ja organisatsioonidelt Aino Tammele.
",13.0,paber,,kirjavahetus,linn Tallinn,12.01.1935,,ei,Eesti  ,adressaat,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,331:27:00,1.0,,1.0,,,hea,,,postkaart
2491379,AM F 32998:15,Grupipilt: kriminaalpolitsei töötajad ja politseiülemad,32998.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,pildistamine,,1920,1930,ei,Eesti  ,,,,Foto albumis,nimetus lähtedokumendil,fotograafia>mustvalge fotograafia,kõrgus,cm,"10,7",AM,,,,,F,15.0,,1.0,,,Lääne-Saare prefekt Johann Kokla fotoalbumi F32998 fotod.,,hea,,"Vasakult: 1. ..., 2. Otto Eiland (Heinlaid), 3. August Ploom, 4. Johann Kokla, 5. Emil Jürisson (Jürisoo)?",foto
2708383,AM N 39114:2,"Tallinn, Pirita, Kloostrimetsa. Harju Jahindusklubi.",39114.0,hõbeželatiinemulsioon,,klubiline tegevus,,,,,Eesti  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,2.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3538895,,,,,,,,,,,,,,,,,,,,,ETMM,_,7665.0,,,T,1.0,36:28:00,1.0,,1.0,,,määramata,,,foto
2774358,AM _ 13738:256-054 P 759,Krahv Osten-Sacken'i pitser vapiga,759.0,orgaaniline aine,Lakk,<valmistamine/tekkimine>,,1801,1900,ei,  ,,,,,,,diameeter,cm,4,AM,_,13738.0,256.0,54,P,,,1.0,Õpetatud Eesti Seltsi kogust,1.0,,Mõranenud,rahuldav,,,pitser/templijäljend
3626329,ETMM _ 10131 T 131:2/19:7,"Kostüümikavand, II vaatuse Lapsed, takutüdrukud lavastusele Mimeskid. S. Grünberg, L. Sumera, Vanemuine 1981",131.0,paber,,teatrietendused,,1981,,ei,  ,lavastaja,"Kurg, Kalle",,,,pliiats,kõrgus,cm,30,ETMM,_,10131.0,,,T,2.0,19:07,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2804935,ETMM _ 7376 T 56:1/47:11,"Toomas Tondu: Voldik, Baden-Baden",56.0,paber,,turism,,1925,,ei,  ,,,,,,,,,,ETMM,_,7376.0,,,T,1.0,47:11:00,1.0,,1.0,,,hea,,,dokument
2473669,AM _ 2396:10 F 3407,"Seeria: ""5 aastat Odessa vabastamisest saksa fašistlikest anastajaist Nõukogude armee poolt"". Visa tööga taastatakse Odessat. Linn muutub sama kauniks, kui enne sõda.",3407.0,fotopaber,,linnaelu,,,,,NSVL  ,fotograaf,TASS-i fotokroonika,,,,,lehe kõrgus,cm,"15,8",AM,_,2396.0,10.0,,F,,,1.0,,1.0,,,hea,,,foto
3667204,ETMM _ 9293 T 60:2/125:8,Kostüümikavand Maggi osatäitjale Pärnu teatri lavastusest Billy Jacki lugu ,60.0,paber,,teatrietendused,linn Pärnu,1970,,ei,Eesti  ,teksti autor,"Olsen, Ernst Bruun",,,,akvarell,kõrgus,cm,"30,5",ETMM,_,9293.0,,,T,2.0,125:08:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
203576,ETMM _ 10097 M 162:2/75:1,"Süit ""Neli eskiisi"" puhkpillikvintetile. Partituur    ",162.0,paber,,komponeerimine,,1960,,ei,  ,autor,"Lemmik, Heino",,,,käsitsi kirjutamine,,,,ETMM,_,10097.0,,,M,2.0,75:01:00,1.0,,1.0,,,rahuldav,mitmevärviline,4 eskiisi.Süit puhkpillikvintetile              ,"käsikiri, muusikateos"
3063593,ETMM _ 6513 T 9:405/Ar,Victoria & Albert Museum. A Picture Book of the Pre-Raphaelites and their School,9.0,paber,,kunstikriitika,,1926,,ei,  ,,,,,,trükkimine,raamatu maht,lk,24,ETMM,_,6513.0,,,T,405.0,Ar,1.0,,1.0,,,rahuldav,,K. JUngholzi autogr.,album
2057872,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,11.0,,1.0,,,,,hea,,,foto
2164795,ETMM _ 9393 M 9:2/337:3,"""Tere, kuusi, tere, petäj"", ""Imäl oli jo"" segakoorile",9.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,dokumendi maht,leht,2,ETMM,_,9393.0,,,M,2.0,337:03:00,1.0,Mart Saare isikukogu M9,1.0,,"koltunud, narmendab",rahuldav,,,"käsikiri, laul/ vokaalmuusika"
3942780,AM _ R- 2257,Ilmutus kõues ja tormis,2257.0,paber,,religioon ja uskumused,,,,,  ,autor,"Depman, J.",,,,trükkimine,kõrgus,cm,25,AM,_,,,,R-,,,1.0,,1.0,,"kulunud, koltunud, määrdunud, katkine",rahuldav,,"Raamat brosheeritud, hallide kartongkaantega. Välja antud Tartus 1909.a. 42 lk. Illustreeritud. Trükitud Ed. Bergmanni trk. ",raamat
3435817,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,103.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.

",1.0,,,hea,,,foto
4132166,ETMM _ 11086 M 104:2/146:6,"""Antti, ärtu armsakene"" meeskoorile a cappella
",104.0,paber,,komponeerimine,,1955,,ei,  ,autor,"Karindi, Alfred",,,,käsitsi kirjutamine,,,,ETMM,_,11086.0,,,M,2.0,146:06:00,1.0,,1.0,,,rahuldav,,,"käsikiri, laul/ vokaalmuusika"
3817018,ETMM _ 12907:258 T 170:2/11:70,"Voldemar Panso portree 1960-ndate lõpp
koduses miljöös, K. Suure pühendusega",170.0,fotopaber,,teater,,1970,,ei,Eesti  ,lavastaja,"Panso, Voldemar",,,,,kõrgus,cm,"17,5",ETMM,_,12907.0,258.0,,T,2.0,0.506944444,1.0,Saadud muuseumile kogumisretkelt Pansode maja pööningule 2017-2018,1.0,"T170:2/11:70


",,hea,,,foto
3534169,ETMM _ 8802 T 174:2/70:5,"Kostüümikavand tegelasele Mehis lavastuses Tasuleegid. E. Kapp, Estonia 1945",174.0,paber,,teatrietendused,,1945,,ei,  ,autor,"Mei, Natalie",,,,akvarell,,,,ETMM,_,8802.0,,,T,2.0,70:05:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
4049987,AM _ PB 153:10,"Ajakiri Eesti Naine, nr 12, 1937",153.0,paber,,naised,,1937,,ei,Eesti  ,,,,,,,,,,AM,_,,,,PB,10.0,,1.0,,1.0,,,määramata,,,ajakiri
2521536,AM _ 29147:1494 M,killing,,biljoon,,valmistamine,linn Riia,1479,1484,,  ,,,,,,,kaal,g,0.91,AM,_,29147.0,1494.0,,M,,,1.0,,,aardeleid metallnõus,,määramata,,,münt
3606621,ETMM _ 10802 T 11:2/48:4,"Illustratsioon Köögipiiga õitsva puu juures, Ööbik",11.0,paber,,teatrietendused,,,,,Eesti  ,autor,"Roosa, Lembit",,,,akvarell,kõrgus,cm,"23,5",ETMM,_,10802.0,,,T,2.0,48:04:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3535322,ETMM _ 7215 M 8:1/120:15,"Kava, Franz Erika, näidend-Fanny ja tema teenijad",8.0,paber,,"muusika, teater, tants",,,,,  ,lavastaja,"Sepp, Paul",,,,,,,,ETMM,_,7215.0,,,M,1.0,120:15:00,1.0,,1.0,,,rahuldav,,,kava
2402525,ETMM _ 8293 T 429:144/Ar,"Raamat: Bernhard Kellermann, Yester ja Li, ""Uusim kirjandus"", Tallinn 1927",429.0,paber,,ilukirjandus,,,,,  ,autor,"Kellermann, Bernhard",,,,,raamatu maht,lk,206,ETMM,_,8293.0,,,T,144.0,Ar,1.0,,1.0,,,hea,,,raamat
2039850,AM _ 13775 F 16512,"Portree: Jürri Kask, 65-aastane, Rapla kihelkonnast. Ch.Borchardti portreede sarjast ""Eesti tüübid"". Sari (kokku 12 portreed) hinnati hõbemedali vääriliseks 1867.a Moskva Keiserliku Ülikooli Loodusuurijate Seltsi ülevenemaalisel etnograafianäitusel.",16512.0,fotomaterjal>fotopaber>albumiinpaber,,valmistamine,,,,,  ,autor,"Borchardt, Charles",,,,fotograafia>mustvalge fotograafia,kõrgus,cm,33,AM,_,13775.0,,,F,,,1.0,,1.0,,,rahuldav,,511. III. 301 d.,foto
2727284,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
2039204,,,,,,,,,,,,,,,,,,,,,AM,_,13741.0,313.0,8,F,,,1.0,,,,,hea,,,foto
2351041,AM _ 25283 M 1390,Medal,1390.0,vask,,metallikunst,,1500,2000,ei,  ,,,,,,,kõrgus,mm,62,AM,_,25283.0,,,M,,,1.0,,,,,hea,,"1500 a. Kiievit, Ivan Franko",medal
2073383,AM N 5642:8,Ev.luteriusu kirik,5642.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,1910,1920,,Eesti  Narva-Jõesuu,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,13,AM,,,,,N,8.0,,1.0,,1.0,,,määramata,,,fotonegatiiv
2715783,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
2605099,AM _ 9978 G 3878,J.V.Stalini portree,3878.0,tempera,,,,,,,,,,,,,maalimine,kõrgus,cm,86,AM,_,9978.0,,,G,,,1.0,,1.0,,,hea,,,maal
4028766,,,,,,,,,,,,,,,,,,,,,ETMM,_,12917.0,282.0,,Df,,,1.0,Teater Ugala lavastuste digifotod 2015 - 2019,1.0,,,hea,,,digitaalne kujutis
2657551,AM N 39800:1,"Tallinn, Põhja-Tallinn, Kalamaja, J. Nikonovi (Soo) tänav jaPõhja puiestee nurk.",39800.0,film,,pildistamine,,1987,,ei,Eesti  ,autor,"Vilde, Ivar",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2806836,AM N 6369/b,Ajaloomuuseumi töötaja kunstnik Richard Ringo,6369.0,film,,portreteerimine,,,,,  ,kujutatu,"Ringo, Richard",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,b,1.0,,1.0,,,hea,,,fotonegatiiv
2551044,ETMM _ 9052 Mo 237:1/9:2,Tõend: Rahvalaulikud: Aleksander Jürgens: Vändra: Tõend töötamise kohta Dvigatelis: 1941,237.0,paber,,,,,,,,,,,,,trükkimine,,,,ETMM,_,9052.0,,,Mo,1.0,09:02,1.0,Rahvalaulikud Mo 237,1.0,,,rahuldav,,,dokument
3664009,ETMM _ 9293 T 60:2/108:8,Kostüümikavand Timofejev osatäitjale Pärnu teatri lavastusest Viis õhtut ,60.0,paber,,teatrietendused,linn Pärnu,1969,,ei,Eesti  ,seosorganisatsioon,Teater Endla,,,,akvarell,kõrgus,cm,19,ETMM,_,9293.0,,,T,2.0,108:08:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3055330,,,,,,olme/eluolu,,1980,,ei,Eesti  Tallinn,trükkija (valmistaja),EKP KK Kirjastuse trükikoda,,,,,kõrgus,cm,59,AM,,,,,F158,62.0,,1.0,,1.0,,,hea,,,plakat
2816641,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2479998,ETMM _ 6438 M 234:1/86:1,Foto: August Pulst: Aesoo viiulikoor: kaks fotot: 1905: Fotod Jüri Riismann,234.0,paber,,,,,,,,,,,,,	 fotograafia>mustvalge fotograafia>märg-kolloodiummenetlus>pannotüüpia,,,,ETMM,_,6438.0,,,M,1.0,86:01:00,1.0,August Pulsti isikukogu M234,1.0,,,rahuldav,,,foto
2074599,AM N 5650:150,"Aurik ""Nürnberg"" sadamas",5650.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,1910,1930,,Eesti  ,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,9,AM,,,,,N,150.0,,1.0,,1.0,,"Äärtes hõbepeegel, sulfuratsioon",hea,,,fotonegatiiv
2557539,,,,,,juubelisünnipäevad,,1966,,ei,  ,teostaja,Eesti Draamateater,,,,,,,,ETMM,_,9137.0,,,T,1.0,279:08:00,1.0,,1.0,,,hea,,,foto
2214768,AM N 45065:22,"""Tarbeklaasi"" tootenäidis",45065.0,fotomaterjal>film>atsetaattselluloosfilm,,<valmistamine/tekkimine>,,1960,1979,ei,Eesti  Tallinn,omanik,Tarbeklaas,,,,fotograafia>mustvalge fotograafia,negatiivi formaat,90 x 120 mm,1,AM,,,,,N,22.0,,1.0,"Tegemist on A. Valveti, kes töötas 1960.-1970.a.a. vabrikus ""Tarbeklaas"" fotograafina,  fotode ja negatiividega ettevõtte tootenäidistest. Lisaks vesimärkidega kalkad tootesarjast ""Sodiaagi märgid"".",,,,hea,,,fotonegatiiv
3242426,ETMM _ 5429 T 10:3/381:13,Foto Teater Estonia sõnalavastusest Mida soovite,10.0,fotopaber,,fotod (teosed),,,,,Eesti  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,kõrgus,cm,"14,5",ETMM,_,5429.0,,,T,3.0,381:13:00,1.0,,1.0,,"nööpnõela augud, tagaküljel liimi jäljed",hea,,,foto
2233917,AM Fm 315:90,"Filmi ""Indrek"" võtted",315.0,fotomaterjal>film,,pildistamine,,29.11.1974,21.11.1975,ei,Eesti  ,autor,"Poljakov, Jüri",,,,fotograafia>mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,AM,,,,,Fm,90.0,,1.0,"Osaliselt säilinud negatiivikogu Tallinnfilmi fotoarhiivist - kolme filmi kajastused: ""Indrek"", ""Ohtlikud mängud"" ja ""Värvilised unenäod"". Edastatud Filmimuuseumile Kinoliidu kaudu. 

",,6x6 kaadriformaadiga mustvalge negatiiv,,hea,,Miralda - Maria Klenskaja,fotonegatiiv
3335540,,,,,,teater,,1994,,ei,  ,seosorganisatsioon,VAT Teater,,,,,,,,ETMM,_,12779.0,118.0,,Df,,,1.0,fotod saadud VAT Teatrilt,1.0,,,hea,,,digitaalne kujutis
4045413,,,,,,musitseerimine ja laulmine,,,,,  ,helilooja,"Beethoven, Ludvig van",,,,,läbimõõt,cm,30,ETMM,_,8516.0,,,Hp,,,1.0,,1.0,,,hea,,"A: L. Beethoven: Sümfoonia nr. 2 re-mažoor, op. 36
1. Adagio molto. Allegro con brio
2. Larghetto
B: L. Beerhoven: Sümfoonia nr. 2 re-mažoor, op.36
3. Scherzo. Allergo
4. Allegro molto",helisalvestis
3678883,ETMM _ 11355 T 159:2/6:11,Georg Otsa olustikuline foto õhupallidega,159.0,fotopaber,,teater,,,,,Eesti  ,laulja,"Ots, Georg",,,,mustvalge fotograafia,kõrgus,cm,14,ETMM,_,11355.0,,,T,2.0,06:11,1.0,,1.0,,,hea,,,foto
236640,,,,,,graafika (kujutav kunst),,1965,,ei,Eesti  ,kujutatu,"Lauter, Ants",,,,krokii,laius,cm,45,ETMM,_,11312.0,,,G,,,1.0,,1.0,,,hea,mitmevärviline,"pliiats, krokii visand; paremal nurgas sign. E.Einmann ; vasakus nurgas Ants Lauter 1965; 34x45; tugitoolis istuv mees peavaade vasakule, vasakpoolne käsi toetub diivanile küünarnukiga, parempoolne käsi väljasirutatud ettepoole",graafika
2667774,AM _ 13738:251-023 P 651,C. H. Z. pitser ,651.0,orgaaniline aine,Lakk,<valmistamine/tekkimine>,,1701,1800,ei,  ,,,,,,,diameeter,cm,"2,7",AM,_,13738.0,251.0,23,P,,,1.0,Õpetatud Eesti Seltsi kogust,1.0,,Mõranenud,rahuldav,,Dominus Protector Meus,pitser/templijäljend
3910482,ETMM _ 11673 M 164:1/116:21,"Dokument, Lepnurm, Hugo- Valga kiriku orel",164.0,paber,,kultuuriajalugu,,,,,  ,koostaja,"Lepnurm, Hugo",,,,,,,,ETMM,_,11673.0,,,M,1.0,116:21:00,1.0,,1.0,,,rahuldav,,,dokument
213179,,,,,,,,,,,,,,,,,,,,,ETMM,_,,,,T,,,1.0,,1.0,,,hea,mustvalge,,kavand/joonis/eskiis
3637543,ETMM _ 11298 M 99:1/112:30,"Foto, Eugen Kapp, 1977",99.0,fotomaterjal,,fotograafia,,1977,,ei,  ,kujutatu,"Kapp, Eugen",,,,mustvalge fotograafia,,,,ETMM,_,11298.0,,,M,1.0,112:30:00,1.0,,1.0,,,hea,,,foto
3523151,ETMM _ 5743 M 15:1/169:9,"Kava,Eduard Visnapuu, Nagu teile meeldib",15.0,paber,,,,,,,,,,,,,,,,,ETMM,_,5743.0,,,M,1.0,169:09:00,1.0,,1.0,,,rahuldav,,,kava
2045836,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,37.0,,1.0,,,,,hea,,,foto
3831957,,,,,,,,,,,,,,,,,mustvalge fotograafia,,,,ETMM,_,9973.0,,,T,1.0,151:05:00,1.0,,1.0,,,hea,,,foto
2041852,AM F 18498:4,Pärnu Vallikraav,18498.0,paber,,kaitseehitised/rajatised,hoone - rajatis Pärnu vallikraav,,,,Eesti  Pärnu,,,,,,fotomehaaniline trükk>fotolitograafia>kollotüüpia,lehe kõrgus,cm,"9,2",AM,,,,,F,4.0,,1.0,,1.0,,,hea,,Ostetud Vilhelmine Tamselt.,"foto, postkaart"
2911905,ETMM _ 8201 M 13:1/146:6,"Kiri Aino Tammele Tooni Kroonilt, Tartus 6.02.1935",13.0,paber,,kirjavahetus,,06.02.1935,,ei,Eesti  Tartu,adressaat,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,146:06:00,1.0,,1.0,,,hea,,,kiri
2055257,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,25.0,,1.0,,,,,hea,,,foto
2334890,AM _ 36267 A 1026:345,münt,1026.0,hõbe,,,,,,,,,,,,,,,,,AM,_,36267.0,,,A,345.0,,1.0,"Uugla asulakoha 2005. a arheoloogiline kaevamine, leiud 1-322; 2006 a leiud 323 - 508. M. Mandel",,,,hea,,,arheoloogiline leid
2795631,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2728717,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3626071,ETMM _ 7461 Fk 39620/r,"Don Quijote, Teater Estonia, 1958, osades: Sancho Panza – Heino Otto, Don Quijote – Valter Luts",39620.0,film,,teater,,1958,,ei,  ,seosorganisatsioon,Rahvusooper Estonia,,,,mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,ETMM,_,7461.0,,,Fk,,r,1.0,,1.0,,,rahuldav,,,fotonegatiiv
3582543,,,,,,teatriajalugu,,,,,  ,seosorganisatsioon,Eesti Riiklik Teatriinstituut,,,,mustvalge fotograafia,,,,ETMM,_,5923.0,,,T,1.0,41:58:00,1.0,,1.0,,,hea,,,fotomaterjal
